open_covid_region_code,date,symptom:Allergic conjunctivitis,symptom:Angular cheilitis,symptom:Aphonia,symptom:Auditory hallucination,symptom:Burning Chest Pain,symptom:Clouding of consciousness,symptom:Crackles,symptom:Crepitus,symptom:Depersonalization,symptom:Dysautonomia,symptom:Epiphora,symptom:Hemolysis,symptom:Laryngitis,symptom:Myoclonus,symptom:Nasal polyp,symptom:Polydipsia,symptom:Pulmonary edema,symptom:Rectal pain,symptom:Rumination,symptom:Shallow breathing,symptom:Stridor,symptom:Urinary urgency,symptom:Ventricular fibrillation,symptom:Viral pneumonia,hospitalizations
US-ME,2020-08-03,0.9327176781002638,0.5453539823008849,0.7164086687306502,,0.8609271523178809,,0.5920968769917144,,,1.2904178978471927,,0.8396166134185303,0.9866102889358703,1.1155672823218998,,0.8314381270903011,,1.0626992561105206,,0.9973404255319149,0.681409813407049,1.0262257696693273,1.0629159104658197,,5.0
US-ME,2020-08-10,0.996042216358839,1.0558628318584071,0.4674922600619195,,0.9529801324503312,,1.0624601657106438,,,1.3351625158294638,,1.0287539936102237,0.9534883720930233,1.0902374670184698,,0.7050167224080267,,1.1732199787460147,,1.0325797872340425,0.9847961299239806,0.8529076396807298,0.6721113127646702,1.195369030390738,7.0
US-ME,2020-08-17,0.9043535620052771,1.0978982300884959,0.8136222910216719,,0.7940397350993378,,0.8189929891650733,,,1.054875474883917,,0.8396166134185303,1.197322057787174,1.0395778364116095,,0.7163879598662208,,1.0318809776833158,,1.0252659574468086,0.8686938493434693,0.9441277080957811,0.7858439201451906,1.03328509406657,8.0
US-ME,2020-08-24,1.0,1.2262168141592922,0.573374613003096,,1.0039735099337748,,0.9305289993626514,,,1.143520472773322,,0.9865814696485622,1.1176885130373502,0.8443271767810027,,0.9010033444816055,,1.0738575982996812,,0.9800531914893618,0.9115411195577056,1.0079817559863171,0.8656987295825771,,12.0
US-ME,2020-08-31,0.8984168865435356,1.106194690265487,0.5442724458204334,,0.8549668874172186,,0.9311663479923518,,,1.0,,0.906070287539936,0.9097956307258633,0.9129287598944592,,1.0528428093645485,,0.8140276301806588,,0.8490691489361702,1.0,1.0752565564424172,1.1923774954627948,1.231548480463097,4.0
US-ME,2020-09-07,0.7730870712401056,1.157632743362832,0.4922600619195047,,1.0529801324503312,,1.2268961121733588,,,1.1954411143942592,,1.3373801916932906,0.9140239605355885,0.9572559366754618,,1.119732441471572,,1.0749202975557917,,0.8537234042553192,1.340013821700069,1.0501710376282785,1.3248638838475497,,7.0
US-ME,2020-09-14,0.7869393139841688,1.381637168141593,0.5671826625386998,,0.9649006622516557,,1.2644996813256852,,,0.7847192908400168,,2.136741214057508,1.3883016208597605,0.8638522427440634,,1.2066889632107023,,1.1503719447396386,,1.0977393617021278,1.2563925362819626,1.24230330672748,1.133091349062311,0.8842257597684515,8.0
US-ME,2020-09-21,0.8423482849604221,1.1211283185840708,0.7219814241486069,,1.1125827814569538,,1.0618228170809434,,,1.2950612072604473,,1.7833865814696486,0.8513037350246653,1.1941952506596305,,1.3190635451505017,,1.0180658873538788,,0.9142287234042553,1.5259156876295783,1.1396807297605474,1.0502117362371446,1.1447178002894356,6.0
US-ME,2020-09-28,0.7361477572559367,0.7389380530973452,0.5715170278637771,,0.8026490066225165,,1.3167622689611218,,,1.5639510341916418,,1.4523961661341853,1.0,1.1482849604221637,,1.0133779264214047,,0.9218916046758768,,0.9248670212765958,1.6275051831375258,1.0210946408209807,1.0,2.072358900144718,9.0
US-MT,2020-03-30,1.4768211920529801,0.9041994750656167,0.7282878411910669,0.9683153013910355,1.7587786259541984,0.6086601307189543,1.7354196301564722,0.6759639048400329,0.7667924528301887,0.6674876847290642,1.507343124165554,1.622222222222222,1.3831908831908835,1.0997596153846154,0.6321928460342147,1.261764705882353,1.871761658031088,0.9186483103879849,0.6626047220106626,1.7507246376811594,1.5637119113573406,,1.1581196581196582,,16.0
US-MT,2020-04-06,0.7897350993377482,0.9461942257217848,0.7220843672456576,0.6924265842349305,1.419847328244275,0.6560457516339868,1.372688477951636,0.8679245283018868,0.7464150943396227,0.6970443349753694,1.444592790387183,1.4651851851851854,1.641025641025641,1.174278846153846,0.47900466562986005,1.0602941176470588,1.4015544041450778,0.9173967459324155,0.7974105102817974,1.1289855072463768,1.0637119113573408,1.1788375558867363,0.9615384615384616,,23.0
US-MT,2020-04-13,1.064569536423841,0.6666666666666666,0.6997518610421836,0.8106646058732613,0.9984732824427481,0.5898692810457516,1.2034139402560455,1.07383100902379,1.02188679245283,0.8981937602627258,1.2496662216288383,1.9555555555555555,1.2692307692307694,1.0036057692307692,1.0,1.5264705882352942,1.928756476683938,1.3266583229036295,1.0312261995430312,0.9811594202898549,1.6398891966759004,0.8912071535022356,1.1253561253561255,,8.0
US-MT,2020-04-20,1.1225165562913908,1.1496062992125984,,0.6947449768160743,1.3557251908396948,0.8112745098039216,1.0796586059743953,0.5849056603773585,0.8550943396226415,0.7003284072249589,0.7489986648865153,1.471111111111111,1.1809116809116809,,0.7900466562986004,1.1161764705882353,1.4222797927461142,1.1113892365456821,1.0586443259710585,1.1681159420289855,1.245152354570637,1.4098360655737707,1.3817663817663817,,6.0
US-MT,2020-04-27,1.9867549668874172,1.1220472440944882,0.6339950372208437,0.9636785162287481,1.5786259541984733,1.0,1.2162162162162162,1.022969647251846,0.9683018867924529,0.6050903119868637,1.4753004005340455,1.2844444444444445,0.9316239316239316,1.0,0.8592534992223951,1.0308823529411764,1.0,1.309136420525657,0.7692307692307692,0.9811594202898549,,1.34575260804769,0.8461538461538463,,0
US-MT,2020-05-04,1.369205298013245,,0.7295285359801488,0.9080370942812983,1.299236641221374,0.9305555555555556,1.0910384068278804,1.0032813781788352,0.9230188679245284,1.0632183908045976,1.328437917222964,1.2962962962962963,1.0754985754985755,0.6201923076923077,0.8203732503888026,0.8823529411764706,1.1023316062176165,1.1101376720901126,0.8857578065498858,1.0246376811594202,1.2285318559556786,1.0,1.2977207977207976,,1.0
US-MT,2020-05-11,1.326158940397351,0.7532808398950132,,0.7666151468315302,1.0580152671755725,0.9861111111111112,1.0881934566145093,0.8728465955701395,0.6769811320754717,0.6970443349753694,1.3244325767690253,1.0622222222222222,0.7663817663817664,0.9050480769230769,0.8926905132192847,0.7735294117647059,0.9753886010362695,1.2565707133917394,0.9017517136329017,,1.1094182825484764,0.9090909090909091,1.7706552706552707,,1.0
US-MT,2020-05-18,0.9933774834437086,0.9803149606299212,,0.6816074188562598,0.7862595419847329,0.8308823529411764,1.0455192034139402,0.874487284659557,0.7124528301886792,0.8957307060755337,1.0467289719626167,1.1259259259259258,0.8034188034188035,1.0456730769230769,0.7527216174183515,0.8470588235294118,0.9676165803108808,1.3491864831038798,0.8583396801218582,0.9057971014492753,0.7299168975069251,0.9687034277198212,0.9601139601139602,,2.0
US-MT,2020-05-25,1.349337748344371,1.23753280839895,,0.46290571870170016,0.9923664122137404,0.8218954248366014,0.9786628733997155,0.8252666119770304,1.0,1.0459770114942528,0.9692923898531375,1.3022222222222222,0.7621082621082621,1.0408653846153846,0.6936236391912909,0.9176470588235295,1.089378238341969,1.11639549436796,0.8636709824828636,1.107246376811594,0.7409972299168975,0.9687034277198212,1.4330484330484332,,2.0
US-MT,2020-06-01,1.8940397350993377,0.7506561679790026,,0.749613601236476,1.1969465648854962,1.0261437908496733,1.0085348506401137,0.8876127973748975,0.7698113207547169,0.7963875205254515,1.1962616822429908,1.3451851851851853,1.0982905982905984,0.9266826923076923,0.7153965785381026,0.9882352941176471,1.1917098445595855,1.0125156445556946,0.5491241431835491,,1.051246537396122,1.07451564828614,1.1524216524216524,,2.0
US-MT,2020-06-08,2.491721854304636,0.9803149606299212,1.0347394540942927,1.0,1.0641221374045802,0.9150326797385621,,1.0,0.9577358490566037,0.8784893267651888,1.528704939919893,1.842962962962963,0.8148148148148149,0.9266826923076923,0.6290824261275272,,1.0958549222797929,1.121401752190238,0.9946686976389947,,1.0,1.5022354694485842,1.3290598290598292,,8.0
US-MT,2020-06-15,2.1705298013245033,1.0,,0.6367851622874807,0.9908396946564886,0.8774509803921569,0.9231863442389758,1.1058244462674325,0.9328301886792453,0.7586206896551725,1.5327102803738317,,0.8532763532763533,0.9903846153846154,1.0972006220839814,0.7529411764705882,1.261658031088083,1.2503128911138923,0.817974105102818,,0.7950138504155125,1.2086438152011922,1.4586894586894588,,12.0
US-MT,2020-06-22,3.698675496688742,1.1141732283464567,,0.9938176197836167,1.5618320610687024,0.9583333333333334,0.8349928876244666,0.9729286300246103,0.7252830188679245,0.9220032840722496,1.6502002670226967,1.0903703703703704,0.7464387464387465,1.0504807692307692,0.8055987558320373,1.413235294117647,0.9533678756476685,,0.7128712871287128,1.0855072463768116,1.4002770083102494,1.1162444113263785,1.3333333333333333,,8.0
US-MT,2020-06-29,1.7417218543046358,0.8818897637795275,0.739454094292804,0.704791344667697,0.9480916030534351,1.0351307189542482,0.9559032716927454,0.9253486464315012,0.7652830188679246,0.8218390804597702,1.0654205607476637,1.1451851851851853,1.0826210826210827,1.096153846153846,0.7488335925349923,1.1558823529411766,0.8367875647668394,1.0938673341677096,1.2353389185072352,0.863768115942029,1.3157894736842106,2.3040238450074515,1.3176638176638178,,15.0
US-MT,2020-07-06,1.5430463576158941,1.4133858267716535,0.674937965260546,0.7758887171561051,1.2000000000000002,1.097222222222222,1.0156472261735419,0.5758818703855619,1.058867924528302,0.993431855500821,1.17890520694259,1.0755555555555556,1.0854700854700856,0.9158653846153846,0.7807153965785381,0.7823529411764707,1.2227979274611398,1.0,0.5529322162985529,0.8246376811594203,1.4584487534626038,1.7123695976154993,1.43019943019943,,16.0
US-MT,2020-07-13,1.599337748344371,0.9186351706036745,,0.5973724884080371,1.3083969465648855,0.8088235294117647,0.995732574679943,0.6045939294503692,0.6649056603773585,0.69376026272578,0.9839786381842457,0.8044444444444444,1.376068376068376,0.6814903846153846,0.7884914463452567,0.8529411764705882,1.2512953367875648,1.178973717146433,0.607006854531607,1.434782608695652,1.0706371191135735,1.7093889716840538,1.1524216524216524,,37.0
US-MT,2020-07-20,1.5463576158940397,1.146981627296588,0.7531017369727047,0.6754250386398764,1.0,0.9019607843137254,0.8278805120910384,0.8662838392124693,0.979622641509434,0.9064039408866995,1.2309746328437918,1.2222222222222223,,0.7728365384615384,0.8584758942457231,1.4808823529411765,1.4935233160621761,0.9874843554443054,0.8408225437928407,1.143478260869565,0.8240997229916898,1.211624441132638,1.2621082621082622,,34.0
US-MT,2020-07-27,1.0413907284768211,0.984251968503937,0.9602977667493796,0.6174652241112829,0.9786259541984733,0.9983660130718954,0.8093883357041252,0.8736669401148484,0.9954716981132075,0.993431855500821,1.17890520694259,0.9866666666666667,1.0,0.9014423076923077,0.9595645412130638,1.0676470588235294,1.0505181347150259,1.392991239048811,0.7555217060167555,1.0,1.290858725761773,1.135618479880775,1.0,,34.0
US-MT,2020-08-03,0.9387417218543046,1.0288713910761154,,0.9976816074188564,1.1236641221374046,0.8970588235294118,0.7041251778093883,0.7621000820344545,1.0837735849056602,0.8316912972085386,1.3044058744993323,0.7866666666666666,1.0142450142450143,1.2608173076923077,0.6757387247278382,1.011764705882353,1.0155440414507773,1.0413016270337923,0.7897943640517897,0.926086956521739,1.2202216066481995,1.1147540983606559,0.9444444444444445,,39.0
US-MT,2020-08-10,,1.0118110236220472,,0.6244204018547141,1.6748091603053437,1.0147058823529411,0.7880512091038406,0.7711238720262511,1.1464150943396225,1.2274220032840721,1.2229639519359146,1.0,1.012820512820513,1.173076923076923,0.7589424572317263,0.8691176470588236,1.233160621761658,1.357947434292866,0.6336633663366337,1.0130434782608695,1.0678670360110805,1.4545454545454546,1.0982905982905984,,54.0
US-MT,2020-08-17,0.990066225165563,1.2322834645669292,0.7133995037220843,0.8253477588871716,0.7694656488549618,1.0351307189542482,,0.7891714520098441,0.8769811320754717,0.9729064039408867,1.300400534045394,0.7125925925925926,0.851851851851852,1.0156249999999998,0.8390357698289269,1.1044117647058824,0.7292746113989638,1.0275344180225283,0.8042650418888042,0.8840579710144927,0.8614958448753463,1.3293591654247392,0.8190883190883191,,53.0
US-MT,2020-08-24,0.9735099337748344,0.7559055118110236,0.6861042183622829,0.8191653786707882,1.3374045801526717,0.9509803921568628,1.0,0.9827727645611157,1.0090566037735849,0.9367816091954023,1.0,0.9051851851851852,0.886039886039886,0.8449519230769231,0.7433903576982893,0.9823529411764705,1.477979274611399,1.2540675844806006,1.0,0.7014492753623188,1.005540166204986,1.6140089418777943,1.5598290598290598,,53.0
US-MT,2020-08-31,0.9834437086092715,1.0341207349081365,1.0769230769230769,0.723338485316847,1.586259541984733,0.8766339869281046,0.7140825035561876,0.8334700574241182,0.9652830188679244,0.8908045977011494,0.8237650200267023,1.6740740740740743,0.6823361823361824,1.2896634615384615,0.7371695178849146,1.1926470588235294,1.1386010362694299,1.0150187734668334,0.6953541507996954,0.6942028985507246,1.2811634349030472,2.1773472429210132,1.3831908831908835,,54.0
US-MT,2020-09-07,1.2135761589403973,1.0958005249343832,0.8399503722084366,0.9064914992272025,0.9465648854961832,0.571078431372549,1.701280227596017,0.8416735028712059,1.1064150943396227,1.0,1.4005340453938584,1.7037037037037037,1.0441595441595442,,0.692846034214619,0.9955882352941177,0.9054404145077721,1.0863579474342928,0.9192688499619193,0.7188405797101449,1.4529085872576177,1.1594634873323397,1.2692307692307694,,39.0
US-MT,2020-09-14,1.0,1.0078740157480315,0.9801488833746899,0.9752704791344667,1.0549618320610687,0.8423202614379085,1.2332859174964437,0.8728465955701395,1.1260377358490565,0.8021346469622331,0.8344459279038718,1.7392592592592593,1.0,1.1875,0.8444790046656299,1.0,1.1373056994818653,0.9336670838548184,1.0365575019040365,0.6362318840579709,1.5955678670360112,1.700447093889717,1.4544159544159547,,45.0
US-MT,2020-09-21,0.814569536423841,1.2335958005249343,1.0,0.8299845440494591,1.297709923664122,0.8047385620915032,1.5433854907539117,0.7530762920426579,0.9456603773584905,0.9367816091954023,1.1201602136181577,1.84,0.7008547008547009,1.0625,0.8872472783825817,1.1676470588235295,1.2603626943005182,1.5118898623279098,1.1507996953541506,0.8434782608695652,2.0304709141274238,1.5499254843517138,1.7535612535612537,,117.0
US-MT,2020-09-28,1.1788079470198676,0.8018372703412073,1.1091811414392059,0.777434312210201,1.3816793893129773,0.7851307189542484,1.2873399715504978,0.3896636587366694,1.0158490566037737,1.068144499178982,0.9359145527369825,1.9777777777777776,1.2079772079772082,0.8701923076923077,0.9852255054432348,1.363235294117647,1.4209844559585494,1.2740926157697121,0.964965727341965,1.098550724637681,1.6911357340720223,0.9940387481371088,1.562678062678063,,57.0
US-ND,2020-03-30,0.702660406885759,,,1.028860028860029,1.247557003257329,0.7596302003081663,1.493939393939394,1.0,,0.6644295302013423,0.7086383601756955,1.5702247191011236,1.3169014084507045,0.7442307692307693,0.9984025559105432,1.1446886446886446,1.3815384615384616,0.7705779334500876,1.0,1.6523235800344234,1.382198952879581,0.9025210084033614,1.0498220640569396,,14.0
US-ND,2020-04-06,0.779342723004695,0.738404452690167,,0.9538239538239539,1.0472312703583062,0.822804314329738,1.1242424242424243,1.0576,0.8549931600547196,,0.7686676427525622,1.348314606741573,,0.9057692307692308,1.1565495207667733,0.7637362637362637,,0.649737302977233,1.0014947683109119,1.0757314974182446,1.406631762652705,1.080672268907563,1.3701067615658362,,8.0
US-ND,2020-04-13,1.029733959311424,0.7254174397031541,,0.8340548340548342,1.0,0.958397534668721,0.956060606060606,1.3936000000000002,0.8030095759233926,1.0,1.2503660322108343,1.4241573033707866,,0.975,0.6964856230031949,0.8791208791208791,1.833846153846154,0.809106830122592,1.0508221225710015,1.0860585197934596,0.9162303664921465,0.9411764705882352,0.7758007117437723,,12.0
US-ND,2020-04-20,0.8450704225352114,,,1.0173160173160174,0.745928338762215,0.7765793528505393,1.2757575757575759,0.7904000000000001,1.3406292749658004,,1.0717423133235726,1.0674157303370786,,1.0384615384615385,0.7316293929712461,0.8223443223443224,0.8169230769230769,0.914185639229422,1.3408071748878925,1.2444061962134252,1.1989528795811517,1.0,1.1245551601423487,,20.0
US-ND,2020-04-27,0.998435054773083,0.8348794063079777,,1.0822510822510822,0.9153094462540717,0.7072419106317411,0.7106060606060607,0.8256,1.0,0.9748322147651006,1.0014641288433381,1.0,,1.7307692307692306,0.9584664536741214,1.2014652014652014,1.5,1.2154115586690017,1.092675635276532,,0.8342059336823735,1.2134453781512604,1.0,,19.0
US-ND,2020-05-04,1.0829420970266042,,,1.0375180375180377,0.7361563517915309,0.8382126348228044,0.6712121212121213,0.9743999999999999,0.6812585499316006,,0.9985358711566619,1.3469101123595506,,0.975,0.9137380191693291,0.8956043956043955,1.12,0.9527145359019266,1.1300448430493273,1.0,0.8848167539267016,0.7277310924369748,0.8042704626334519,,20.0
US-ND,2020-05-11,1.1048513302034428,,,1.2121212121212122,1.1026058631921825,0.9260400616332819,0.8090909090909091,0.8848,1.3187414500683996,0.7197986577181208,0.7818448023426061,0.9241573033707865,1.125,0.7884615384615383,0.8083067092651757,1.23992673992674,0.7492307692307693,1.169877408056042,0.8131539611360239,1.0017211703958693,0.832460732984293,0.9781512605042016,0.8825622775800711,,20.0
US-ND,2020-05-18,0.780907668231612,0.9072356215213359,,0.6464646464646465,0.7638436482084692,1.2881355932203389,0.6787878787878789,1.0752,,0.9748322147651006,1.0,0.601123595505618,0.8609154929577465,1.0192307692307692,0.68370607028754,,1.0507692307692307,1.0700525394045535,0.9297458893871449,0.8950086058519794,1.1029668411867364,,,,22.0
US-ND,2020-05-25,,0.7792207792207793,,,1.009771986970684,0.711864406779661,1.0030303030303032,1.0256,0.9767441860465116,0.7751677852348994,0.7071742313323572,,,,,,1.3907692307692305,1.085814360770578,0.9103139013452914,,1.0087260034904013,0.7949579831932774,0.7473309608540926,,15.0
US-ND,2020-06-01,0.918622848200313,1.0315398886827458,,,0.7882736156351792,1.0,0.8575757575757577,0.6751999999999999,0.6621067031463749,,0.7994143484626647,,,0.8326923076923077,1.0686900958466454,0.9615384615384616,0.8876923076923077,1.1366024518388793,0.7548579970104633,0.8691910499139415,0.7731239092495636,,1.3558718861209964,,16.0
US-ND,2020-06-08,1.4679186228482004,0.9461966604823747,,1.0,0.6644951140065147,1.115562403697997,0.9121212121212121,1.272,0.8508891928864569,0.9748322147651006,0.7013177159590044,0.601123595505618,0.9330985915492958,1.0,1.36741214057508,,,0.8388791593695272,0.976083707025411,1.333907056798623,1.2094240837696333,0.8403361344537815,1.3612099644128115,,14.0
US-ND,2020-06-15,1.4679186228482004,0.966604823747681,,0.9018759018759019,0.745928338762215,1.3328197226502312,1.0575757575757576,1.1504,1.1682626538987688,0.8741610738255033,0.9604685212298681,,0.7887323943661972,1.3019230769230767,0.9984025559105432,0.9542124542124543,0.8169230769230769,0.8213660245183889,1.5097159940209266,0.9672977624784854,1.0,0.7361344537815125,0.7597864768683273,,19.0
US-ND,2020-06-22,1.0,0.87569573283859,,,1.211726384364821,1.1956856702619414,,0.9392,0.5731874145006841,,1.0131771595900438,0.8089887640449438,0.7570422535211268,0.9884615384615384,0.853035143769968,0.8644688644688644,0.7584615384615384,0.8073555166374782,0.7832585949177877,,1.0977312390924956,1.179831932773109,1.2864768683274022,,10.0
US-ND,2020-06-29,1.2629107981220657,,,,,1.073959938366718,,0.7264,1.0437756497948016,,,,,0.8730769230769231,1.1309904153354633,,1.1400000000000001,,1.3393124065769806,,,1.0218487394957982,1.101423487544484,,16.0
US-ND,2020-07-06,0.8654147104851331,0.7736549165120594,,,,1.2696456086286594,,1.1520000000000001,0.7852257181942545,0.8238255033557047,0.7642752562225475,,0.8274647887323945,1.325,1.0,0.8223443223443224,0.6907692307692308,1.096322241681261,0.7952167414050823,1.3115318416523236,0.9650959860383944,1.1747899159663866,0.8540925266903914,,29.0
US-ND,2020-07-13,0.7104851330203443,0.9962894248608535,,0.8037518037518038,0.755700325732899,0.938366718027735,,1.2048,1.0027359781121752,0.6929530201342282,0.6793557833089311,0.8412921348314607,1.0,0.9326923076923076,0.988817891373802,0.86996336996337,0.6507692307692309,0.9404553415061296,0.8490284005979072,0.8175559380378659,0.8830715532286212,0.9546218487394957,0.9555160142348754,,31.0
US-ND,2020-07-20,,,,0.823953823953824,0.9804560260586319,0.9445300462249614,0.7712121212121212,0.9312,0.9233926128590971,0.976510067114094,0.7291361639824305,0.8174157303370787,0.8961267605633803,0.9576923076923077,0.8785942492012779,1.1025641025641024,,1.0,0.8221225710014948,,,0.9243697478991596,1.108540925266904,,31.0
US-ND,2020-07-27,1.3646322378716746,1.072356215213358,,1.0317460317460319,,1.0200308166409862,0.7000000000000001,0.9248000000000001,1.1067031463748291,1.3926174496644297,0.8462664714494876,,0.9242957746478874,1.0096153846153846,1.0239616613418532,0.9816849816849818,0.6784615384615384,0.9562171628721541,0.9730941704035874,0.8313253012048194,0.8795811518324607,1.4134453781512606,0.8594306049822064,,38.0
US-ND,2020-08-03,1.13302034428795,1.0371057513914657,,1.0606060606060606,0.8762214983713356,0.9722650231124806,1.05,1.0928,1.1600547195622437,0.9899328859060403,1.0307467057101025,0.5955056179775281,,,1.487220447284345,,0.6846153846153846,1.10507880910683,1.0523168908819132,0.8020654044750432,0.8132635253054101,0.7831932773109244,0.994661921708185,,44.0
